agency_cd,site_no,datetime,154983_00060_00003,154983_00060_00003_cd,154986_00671_00003,154986_00671_00003_cd,154988_00665_00003,154988_00665_00003_cd,154990_00095_00001,154990_00095_00001_cd,154991_00095_00002,154991_00095_00002_cd,154992_00095_00003,154992_00095_00003_cd,154993_00045_00006,154993_00045_00006_cd,154994_00010_00001,154994_00010_00001_cd,154995_00010_00002,154995_00010_00002_cd,154996_00010_00003,154996_00010_00003_cd,154997_00631_00003,154997_00631_00003_cd,154999_00625_00003,154999_00625_00003_cd,155001_00608_00003,155001_00608_00003_cd
USGS,5427948,2/27/2016,3.68,A,0.023,A,0.075,A,,,,,,,0,P,3.6,P,1.5,P,2.4,P,,,,,,
USGS,5427948,2/28/2016,4.15,A,0.021,A,0.072,A,,,,,,,0.02,P,4.1,P,2.7,P,3.2,P,,,,,,
USGS,5427948,2/29/2016,4.19,A,0.021,A,0.071,A,,,,,,,0,P,3.8,P,2.6,P,3.1,P,,,,,,
USGS,5427948,3/1/2016,3.53,A,0.021,A,0.069,A,,,,,,,0,P,2.9,P,1.8,P,2.4,P,,,,,,
USGS,5427948,3/2/2016,3.08,A,0.021,A,0.068,A,,,,,,,0.01,P,3.1,P,1.3,P,2.1,P,,,,,,
USGS,5427948,3/3/2016,2.89,A,0.021,A,0.067,A,,,,,,,0.09,P,3.1,P,1.9,P,2.4,P,,,,,,
USGS,5427948,3/4/2016,2.73,A,0.021,A,0.066,A,,,,,,,0.05,P,3.7,P,1.7,P,2.6,P,,,,,,
USGS,5427948,3/5/2016,3.03,A,0.021,A,0.065,A,,,,,,,0.06,P,3,P,2.3,P,2.6,P,,,,,,
USGS,5427948,3/6/2016,3.33,A,0.021,A,0.064,A,,,,,,,0.04,P,4,P,2.2,P,3,P,,,,,,
USGS,5427948,3/7/2016,4.42,A,0.021,A,0.063,A,,,,,,,0,P,5.3,P,3.1,P,4.1,P,,,,,,
USGS,5427948,3/8/2016,5.02,A,0.021,A,0.063,A,,,,,,,0.01,P,6.8,P,4.6,P,5.7,P,,,,,,
USGS,5427948,3/9/2016,6.29,A,0.019,A,0.067,A,,,,,,,0.11,P,8.4,P,6.6,P,7.4,P,,,,,,
USGS,5427948,3/10/2016,5.15,A,0.016,A,0.071,A,,,,,,,0,P,8.9,P,7.7,P,8.2,P,,,,,,
USGS,5427948,3/11/2016,3.97,A,0.014,A,0.075,A,,,,,,,0,P,8.9,P,7,P,8,P,,,,,,
USGS,5427948,3/12/2016,3.55,A,0.012,A,0.079,A,,,,,,,0.02,P,9.7,P,8.1,P,8.9,P,,,,,,
USGS,5427948,3/13/2016,3.86,A,0.009,A,0.079,A,,,,,,,0.23,P,9.9,P,9.5,P,9.7,P,,,,,,
USGS,5427948,3/14/2016,5.04,A,0.005,A,0.079,A,,,,,,,0.01,P,10.1,P,9.1,P,9.6,P,,,,,,
USGS,5427948,3/15/2016,9.22,A,0.007,A,0.11,A,,,,,,,1.28,P,10,P,9.1,P,9.7,P,,,,,,
USGS,5427948,3/16/2016,89.2,A,0.146,A,0.325,A,,,,,,,0.59,P,9.1,P,7.8,P,8.3,P,,,,,,
USGS,5427948,3/17/2016,24.7,A,0.231,A,0.391,A,,,,,,,0,P,8.4,P,6.8,P,7.7,P,,,,,,
USGS,5427948,3/18/2016,13.2,A,0.168,A,0.29,A,,,,,,,0,P,7.8,P,6.5,P,7,P,,,,,,
USGS,5427948,3/19/2016,9.22,A,0.074,A,0.179,A,,,,,,,0,P,6.5,P,5.8,P,6.2,P,,,,,,
USGS,5427948,3/20/2016,7,A,0.03,A,0.123,A,,,,,,,0,P,7.4,P,5.5,P,6.3,P,,,,,,
USGS,5427948,3/21/2016,6.18,A,0.026,A,0.111,A,,,,,,,0,P,8.2,P,6.2,P,7.2,P,,,,,,
USGS,5427948,3/22/2016,5.68,A,0.022,A,0.1,A,,,,,,,0,P,8.9,P,7.6,P,8.3,P,,,,,,
USGS,5427948,3/23/2016,7.16,A,0.021,A,0.089,A,,,,,,,0.47,P,8.7,P,5.8,P,7.3,P,,,,,,
USGS,5427948,3/24/2016,17.6,A,0.027,A,0.079,A,,,,,,,0.03,P,5.8,P,2.9,P,3.9,P,,,,,,
USGS,5427948,3/25/2016,12.5,A,0.027,A,0.079,A,,,,,,,0.42,P,5.3,P,2.5,P,3.8,P,,,,,,
USGS,5427948,3/26/2016,10.9,A,0.033,A,0.097,A,,,,,,,0,P,7.5,P,5.2,P,6.2,P,,,,,,
USGS,5427948,3/27/2016,8.9,A,0.03,A,0.098,A,,,,,,,0.16,P,7.5,P,7.1,P,7.4,P,,,,,,
USGS,5427948,3/28/2016,7.76,A,0.027,A,0.098,A,,,,,,,0,P,9.2,P,6.6,P,7.8,P,,,,,,
USGS,5427948,3/29/2016,6.27,A,0.024,A,0.098,A,,,,,,,0,P,10.7,P,8.3,P,9.5,P,,,,,,
USGS,5427948,3/30/2016,6.21,A,0.02,A,0.103,A,,,,,,,0.84,P,10.6,P,9.8,P,10.1,P,,,,,,
USGS,5427948,3/31/2016,37.7,A,0.029,A,0.139,A,,,,,,,0.28,P,9.8,P,8.6,P,9,P,,,,,,
USGS,5427948,4/1/2016,22.4,A,0.049,A,0.152,A,,,,,,,0.05,P,9.2,P,8,P,8.6,P,,,,,,
USGS,5427948,4/2/2016,13,A,0.051,A,0.149,A,,,,,,,0.05,P,8.3,P,6.2,P,7.1,P,,,,,,
USGS,5427948,4/3/2016,8.46,A,0.049,A,0.138,A,,,,,,,0,P,8.6,P,5.8,P,7.1,P,,,,,,
USGS,5427948,4/4/2016,6.71,A,0.042,A,0.124,A,,,,,,,0,P,8.5,P,7.4,P,7.8,P,,,,,,
USGS,5427948,4/5/2016,5.86,A,0.019,A,0.099,A,,,,,,,0.02,P,7.6,P,6.6,P,7.2,P,,,,,,
USGS,5427948,4/6/2016,18.2,A,0.003,A,0.082,A,,,,,,,0.52,P,7.2,P,6.5,P,6.9,P,,,,,,
USGS,5427948,4/7/2016,12.1,A,0.002,A,0.078,A,,,,,,,0,P,6.9,P,6.1,P,6.4,P,,,,,,
USGS,5427948,4/8/2016,7.38,A,0.002,A,0.075,A,,,,,,,0.02,P,6.9,P,6.1,P,6.4,P,,,,,,
USGS,5427948,4/9/2016,5.97,A,0.003,A,0.073,A,,,,,,,0,P,7.2,P,5,P,6.1,P,,,,,,
USGS,5427948,4/10/2016,5.54,A,0.003,A,0.071,A,,,,,,,0.02,P,6.9,P,6.4,P,6.7,P,,,,,,
USGS,5427948,4/11/2016,5.26,A,0.003,A,0.069,A,,,,,,,0,P,8.7,P,6.5,P,7.6,P,,,,,,
USGS,5427948,4/12/2016,4.68,A,0.003,A,0.067,A,,,,,,,0,P,9.9,P,7.6,P,8.7,P,,,,,,
USGS,5427948,4/13/2016,4.43,A,0.003,A,0.064,A,,,,,,,0,P,9.8,P,9.2,P,9.4,P,,,,,,
USGS,5427948,4/14/2016,4.33,A,0.004,A,0.062,A,,,,,,,0,P,10.9,P,8.7,P,9.8,P,,,,,,
USGS,5427948,4/15/2016,4.15,A,0.004,A,0.06,A,,,,,,,0,P,13,P,10.4,P,11.6,P,,,,,,
USGS,5427948,4/16/2016,3.81,A,0.004,A,0.058,A,,,,,,,0,P,14.4,P,12.4,P,13.4,P,,,,,,
USGS,5427948,4/17/2016,3.54,A,0.004,A,0.056,A,,,,,,,0,P,16.2,P,13.8,P,14.9,P,,,,,,
USGS,5427948,4/18/2016,3.44,A,0.005,A,0.054,A,,,,,,,0,P,17.5,P,15.5,P,16.5,P,,,,,,
USGS,5427948,4/19/2016,3.75,A,0.005,A,0.051,A,,,,,,,0.26,P,17.5,P,15,P,16.2,P,,,,,,
USGS,5427948,4/20/2016,4.25,A,0.005,A,0.049,A,,,,,,,0.01,P,15.5,P,14.2,P,14.9,P,,,,,,
USGS,5427948,4/21/2016,3.41,A,0.005,A,0.05,A,,,,,,,0,P,16.5,P,15.1,P,15.7,P,,,,,,
USGS,5427948,4/22/2016,3.07,A,0.005,A,0.051,A,,,,,,,0,P,16.4,P,15.4,P,15.8,P,,,,,,
USGS,5427948,4/23/2016,2.89,A,0.005,A,0.051,A,,,,,,,0,P,15.8,P,14.4,P,15.2,P,,,,,,
USGS,5427948,4/24/2016,2.76,A,0.005,A,0.052,A,,,,,,,0,P,15.7,P,14.6,P,15.2,P,,,,,,
USGS,5427948,4/25/2016,2.99,A,0.005,A,0.053,A,,,,,,,0,P,16.7,P,15,P,15.8,P,,,,,,
USGS,5427948,4/26/2016,2.72,A,0.005,A,0.054,A,,,,,,,0,P,16.6,P,14.1,P,15.4,P,,,,,,
USGS,5427948,4/27/2016,2.79,A,0.005,A,0.055,A,,,,,,,0.15,P,14.1,P,12.3,P,13.1,P,,,,,,
USGS,5427948,4/28/2016,5.92,A,0.005,A,0.056,A,,,,,,,0.39,P,12.3,P,10.4,P,11.3,P,,,,,,
USGS,5427948,4/29/2016,5.02,A,0.005,A,0.056,A,,,,,,,0.06,P,10.4,P,9.7,P,10.1,P,,,,,,
USGS,5427948,4/30/2016,7.35,A,0.006,A,0.057,A,,,,,,,0.62,P,10.2,P,9.5,P,9.9,P,,,,,,
USGS,5427948,5/1/2016,10.8,A,0.006,A,0.058,A,,,,,,,0.01,P,10,P,9,P,9.4,P,,,,,,
USGS,5427948,5/2/2016,5.83,A,0.006,A,0.059,A,,,,,,,0,P,13.2,P,9.8,P,11.1,P,,,,,,
USGS,5427948,5/3/2016,4.91,A,0.006,A,0.06,A,,,,,,,0.19,P,14.5,P,12.5,P,13.4,P,,,,,,
USGS,5427948,5/4/2016,5.47,A,0.006,A,0.061,A,,,,,,,0,P,14.3,P,13.2,P,13.6,P,,,,,,
USGS,5427948,5/5/2016,4.18,A,0.006,A,0.062,A,,,,,,,0,P,15,P,12.6,P,13.7,P,,,,,,
USGS,5427948,5/6/2016,3.72,A,0.006,A,0.062,A,,,,,,,0,P,16.8,P,14.3,P,15.3,P,,,,,,
USGS,5427948,5/7/2016,3.45,A,0.006,A,0.063,A,,,,,,,0.01,P,17.2,P,16.4,P,16.8,P,,,,,,
USGS,5427948,5/8/2016,3.23,A,0.006,A,0.064,A,,,,,,,0,P,17.3,P,15.6,P,16.5,P,,,,,,
USGS,5427948,5/9/2016,3.17,A,0.007,A,0.085,A,,,,,,,0.19,P,17.1,P,15.9,P,16.3,P,,,,,,
USGS,5427948,5/10/2016,14.1,A,0.019,A,0.233,A,,,,,,,0.95,P,15.9,P,13.8,P,14.7,P,,,,,,
USGS,5427948,5/11/2016,8.72,A,0.013,A,0.138,A,,,,,,,0.12,P,14,P,13.2,P,13.6,P,,,,,,
USGS,5427948,5/12/2016,17.7,A,0.013,A,0.066,A,,,,,,,0.43,P,16.2,P,14,P,15.1,P,,,,,,
USGS,5427948,5/13/2016,10.1,A,0.016,A,0.066,A,,,,,,,0.22,P,15.9,P,14.2,P,15,P,,,,,,
USGS,5427948,5/14/2016,8.24,A,0.013,A,0.062,A,,,,,,,0.01,P,14.2,P,12.1,P,13.1,P,,,,,,
USGS,5427948,5/15/2016,5.77,A,0.011,A,0.059,A,,,,,,,0,P,12.4,P,11.2,P,11.9,P,,,,,,
USGS,5427948,5/16/2016,5.05,A,0.011,A,0.058,A,,,,,,,0.01,P,13.1,P,11.7,P,12.4,P,,,,,,
USGS,5427948,5/17/2016,4.58,A,0.011,A,0.058,A,,,,,,,0,P,14.2,P,12.8,P,13.5,P,,,,,,
USGS,5427948,5/18/2016,4.23,A,0.011,A,0.059,A,,,,,,,0,P,15,P,13.2,P,14.1,P,,,,,,
USGS,5427948,5/19/2016,3.88,A,0.011,A,0.059,A,,,,,,,0,P,15.8,P,14.1,P,15,P,,,,,,
USGS,5427948,5/20/2016,3.62,A,0.011,A,0.059,A,,,,,,,0,P,16,P,15,P,15.5,P,,,,,,
USGS,5427948,5/21/2016,3.44,A,0.011,A,0.059,A,,,,,,,0,P,16.8,P,15.2,P,16,P,,,,,,
USGS,5427948,5/22/2016,3.24,A,0.011,A,0.059,A,,,,,,,0,P,17.6,P,15.8,P,16.7,P,,,,,,
USGS,5427948,5/23/2016,3.13,A,0.011,A,0.059,A,,,,,,,0,P:e,18.3,P,16.7,P,17.5,P,,,,,,
USGS,5427948,5/24/2016,2.86,A,0.011,A,0.059,A,,,,,,,0.01,P,18.6,P,17.5,P,18,P,,,,,,
USGS,5427948,5/25/2016,2.99,A,0.011,A,0.06,A,,,,,,,0.15,P,19.5,P,18,P,18.7,P,,,,,,
USGS,5427948,5/26/2016,3.09,A,0.011,A,0.06,A,,,,,,,0.02,P,20.5,P,18.9,P,19.7,P,,,,,,
USGS,5427948,5/27/2016,4.04,A,0.014,A,0.063,A,,,,,,,0.33,P,20.3,P,19.4,P,19.9,P,,,,,,
USGS,5427948,5/28/2016,6.69,A,0.044,A,0.091,A,,,,,,,0.33,P,21.4,P,20.1,P,20.7,P,,,,,,
USGS,5427948,5/29/2016,4.89,A,0.042,A,0.086,A,,,,,,,0.02,P,21.6,P,20.3,P,20.9,P,,,,,,
USGS,5427948,5/30/2016,3.44,A,0.041,A,0.084,A,,,,,,,0,P,21.6,P,20,P,20.8,P,,,,,,
USGS,5427948,5/31/2016,3.92,A,0.045,A,0.094,A,,,,,,,0.25,P,20.8,P,20.1,P,20.3,P,,,,,,
USGS,5427948,6/1/2016,7.5,A,0.066,A,0.155,A,,,,,,,0.37,P,21.4,P,20,P,20.6,P,,,,,,
USGS,5427948,6/2/2016,4.32,A,0.067,A,0.158,A,,,,,,,0,P,20.7,P,19.5,P,20.2,P,,,,,,
USGS,5427948,6/3/2016,3.41,A,0.065,A,0.15,A,,,,,,,0,P,21,P,19.2,P,20.1,P,,,,,,
USGS,5427948,6/4/2016,3.03,A,0.065,A,0.151,A,,,,,,,0.01,P,20.8,P,19.6,P,20.2,P,,,,,,
USGS,5427948,6/5/2016,2.77,A,0.065,A,0.152,A,,,,,,,0,P,20.9,P,19.4,P,20.2,P,,,,,,
USGS,5427948,6/6/2016,2.71,A,0.066,A,0.153,A,,,,,,,0,P,20.1,P,19.1,P,19.6,P,,,,,,
USGS,5427948,6/7/2016,2.48,A,0.066,A,0.155,A,,,,,,,0,P,19.2,P,17.7,P,18.1,P,,,,,,
USGS,5427948,6/8/2016,2.48,A,0.066,A,0.156,A,,,,,,,0,P,18.5,P,16.8,P,17.7,P,,,,,,
USGS,5427948,6/9/2016,3.01,A,0.069,A,0.167,A,,,,,,,0.36,P,18,P,17,P,17.5,P,,,,,,
USGS,5427948,6/10/2016,4.23,A,0.08,A,0.21,A,,,,,,,0.34,P,19.9,P,17.7,P,18.7,P,,,,,,
USGS,5427948,6/11/2016,5.44,A,0.087,A,0.239,A,,,,,,,0,P,21.3,P,19.3,P,20.3,P,,,,,,
USGS,5427948,6/12/2016,3.4,A,0.082,A,0.22,A,,,,,,,0.06,P,21.2,P,19.7,P,20.2,P,,,,,,
USGS,5427948,6/13/2016,2.93,A,0.082,A,0.22,A,,,,,,,0.02,P,20.2,P,19,P,19.6,P,,,,,,
USGS,5427948,6/14/2016,4.9,A,0.078,A,0.245,A,,,,,,,1.71,P,21,P,19.4,P,20,P,,,,,,
USGS,5427948,6/15/2016,56.9,A,0.112,A,0.263,A,,,,,,,0.02,P,23.7,P,21,P,22.2,P,,,,,,
USGS,5427948,6/16/2016,12.1,A,0.216,A,0.338,A,,,,,,,0,P,23.4,P,21.3,P,22,P,,,,,,
USGS,5427948,6/17/2016,6.13,A,0.232,A,0.378,A,,,,,,,0,P,22.3,P,20.5,P,21.3,P,,,,,,
USGS,5427948,6/18/2016,4.81,A,0.161,A,0.387,A,,,,,,,0,P,22.8,P,21.4,P,22.1,P,,,,,,
USGS,5427948,6/19/2016,4,A,0.098,A,0.394,A,,,,,,,0,P,23.3,P,22,P,22.7,P,,,,,,
USGS,5427948,6/20/2016,3.49,A,0.088,A,0.401,A,,,,,,,0,P,23.8,P,22.8,P,23.3,P,,,,,,
USGS,5427948,6/21/2016,3.14,A,0.084,A,0.408,A,,,,,,,0,P,23.4,P,22.1,P,22.7,P,,,,,,
USGS,5427948,6/22/2016,3.26,A,0.081,A,0.415,A,,,,,,,0.07,P,22.9,P,21.9,P,22.2,P,,,,,,
USGS,5427948,6/23/2016,3.39,A,0.079,A,0.422,A,,,,,,,0.12,P,22.2,P,20.9,P,21.8,P,,,,,,
USGS,5427948,6/24/2016,3.14,A,0.077,A,0.428,A,,,,,,,0,P,22.2,P,20.8,P,21.5,P,,,,,,
USGS,5427948,6/25/2016,3,A,0.076,A,0.435,A,,,,,,,0.21,P,23.1,P,21.7,P,22.3,P,,,,,,
USGS,5427948,6/26/2016,70.3,A,0.086,A,0.317,A,,,,,,,1.8,P,24.5,P,22.4,P,23.5,P,,,,,,
USGS,5427948,6/27/2016,15.4,A,0.157,A,0.276,A,,,,,,,0,P,24.8,P,23,P,23.9,P,,,,,,
USGS,5427948,6/28/2016,5.89,A,0.134,A,0.245,A,,,,,,,0,P,24,P,22,P,22.7,P,,,,,,
USGS,5427948,6/29/2016,4.4,A,0.088,A,0.178,A,,,,,,,0,P,23.1,P,21.2,P,22.2,P,,,,,,
USGS,5427948,6/30/2016,3.94,A,0.071,A,0.178,A,,,,,,,0.08,P,22.9,P,21.5,P,22.1,P,,,,,,
USGS,5427948,7/1/2016,3.74,A,0.056,A,0.178,A,,,,,,,0,P,22.4,P,21,P,21.6,P,,,,,,
USGS,5427948,7/2/2016,3.38,A,0.052,A,0.178,A,,,,,,,0,P,22,P,20.8,P,21.5,P,,,,,,
USGS,5427948,7/3/2016,3.11,A,0.051,A,0.178,A,,,,,,,0,P,22.2,P,20.7,P,21.5,P,,,,,,
USGS,5427948,7/4/2016,2.94,A,0.05,A,0.178,A,,,,,,,0,P,21.9,P,20.6,P,21,P,,,,,,
USGS,5427948,7/5/2016,2.98,A,0.049,A,0.178,A,,,,,,,0.59,P,22.8,P,20.8,P,21.6,P,,,,,,
USGS,5427948,7/6/2016,11.2,A,0.06,A,0.179,A,,,,,,,0.11,P,23.5,P,21.8,P,22.5,P,,,,,,
USGS,5427948,7/7/2016,6.11,A,0.063,A,0.173,A,,,,,,,0.17,P,23.3,P,22.2,P,22.7,P,,,,,,
USGS,5427948,7/8/2016,4.48,A,0.064,A,0.175,A,,,,,,,0,P,23.9,P,22.7,P,23.3,P,,,,,,
USGS,5427948,7/9/2016,3.61,A,0.064,A,0.176,A,,,,,,,0,P,23.6,P,22.4,P,23.1,P,,,,,,
USGS,5427948,7/10/2016,3.3,A,0.064,A,0.177,A,,,,,,,0,P,23.6,P,22.6,P,22.9,P,,,,,,
USGS,5427948,7/11/2016,3.26,A,0.065,A,0.179,A,,,,,,,0,P,23.8,P,22.4,P,23,P,,,,,,
USGS,5427948,7/12/2016,3.03,A,0.065,A,0.18,A,,,,,,,0.01,P,24.1,P,23.2,P,23.6,P,,,,,,
USGS,5427948,7/13/2016,2.81,A,0.065,A,0.18,A,,,,,,,0,P,24.4,P,23.5,P,24,P,,,,,,
USGS,5427948,7/14/2016,2.65,A,0.065,A,0.18,A,,,,,,,0,P,24.3,P,23.4,P,23.8,P,,,,,,
USGS,5427948,7/15/2016,2.54,A,0.065,A,0.18,A,,,,,,,0,P,23.8,P,21.9,P,22.6,P,,,,,,
USGS,5427948,7/16/2016,2.42,A,0.065,A,0.18,A,,,,,,,0,P,21.9,P,21,P,21.5,P,,,,,,
USGS,5427948,7/17/2016,5.28,A,0.065,A,0.18,A,,,,,,,0.53,P,22.4,P,20.7,P,21.6,P,,,,,,
USGS,5427948,7/18/2016,3.63,A,0.065,A,0.18,A,,,,,,,0,P,23.4,P,22,P,22.6,P,,,,,,
USGS,5427948,7/19/2016,2.8,A,0.065,A,0.18,A,,,,,,,0,P,23.5,P,22.4,P,23,P,,,,,,
USGS,5427948,7/20/2016,2.55,A,0.065,A,0.18,A,,,,,,,0,P,23.4,P,23,P,23.2,P,,,,,,
USGS,5427948,7/21/2016,79.7,A,0.066,A,0.274,A,,,,,,,2.51,P,24,P,23,P,23.3,P,,,,,,
USGS,5427948,7/22/2016,255,A,0.323,A,0.581,A,,,,,,,0.01,P,23.1,P,22.1,P,22.5,P,,,,,,
USGS,5427948,7/23/2016,75,A,0.306,A,0.513,A,,,,,,,1.71,P,23.4,P,22.9,P,23.2,P,,,,,,
USGS,5427948,7/24/2016,90.1,A,0.24,A,0.355,A,,,,,,,0,P,23.8,P,22.4,P,22.9,P,,,,,,
USGS,5427948,7/25/2016,17.8,A,0.258,A,0.417,A,,,,,,,0,P,24.9,P,23.4,P,24,P,,,,,,
USGS,5427948,7/26/2016,9.99,A,0.182,A,0.377,A,,,,,,,0,P,25.3,P,23.8,P,24.5,P,,,,,,
USGS,5427948,7/27/2016,6.68,A,0.174,A,0.371,A,,,,,,,0,P,25.2,P,24.1,P,24.7,P,,,,,,
USGS,5427948,7/28/2016,10.8,A,0.166,A,0.365,A,,,,,,,0.37,P,25.1,P,23.8,P,24.3,P,,,,,,
USGS,5427948,7/29/2016,28.5,A,0.122,A,0.268,A,,,,,,,0.03,P,23.8,P,22.5,P,23,P,,,,,,
USGS,5427948,7/30/2016,6.88,A,0.061,A,0.17,A,,,,,,,0,P,22.8,P,21.8,P,22.2,P,,,,,,
USGS,5427948,7/31/2016,5.04,A,0.046,A,0.147,A,,,,,,,0,P,23.2,P,22.1,P,22.6,P,,,,,,
USGS,5427948,8/1/2016,4.61,A,0.045,A,0.144,A,,,,,,,0,P,23.6,P,22.7,P,23.1,P,,,,,,
USGS,5427948,8/2/2016,4.27,A,0.044,A,0.142,A,,,,,,,0,P,23.6,P,23.2,P,23.4,P,,,,,,
USGS,5427948,8/3/2016,4.04,A,0.043,A,0.139,A,,,,,,,0,P,24.6,P,23.3,P,23.8,P,,,,,,
USGS,5427948,8/4/2016,4.61,A,0.042,A,0.137,A,,,,,,,0.72,P,24.9,P,24.4,P,24.6,P,,,,,,
USGS,5427948,8/5/2016,9.28,A,0.042,A,0.136,A,,,,,,,0.01,P,25.1,P,24.3,P,24.7,P,,,,,,
USGS,5427948,8/6/2016,4.71,A,0.042,A,0.136,A,,,,,,,0,P,24.7,P,23.6,P,24,P,,,,,,
USGS,5427948,8/7/2016,3.77,A,0.042,A,0.136,A,,,,,,,0,P,24.1,P,23.1,P,23.4,P,,,,,,
USGS,5427948,8/8/2016,3.53,A,0.042,A,0.136,A,,,,,,,0,P,23.3,P,22.4,P,22.9,P,,,,,,
USGS,5427948,8/9/2016,3.95,A,0.042,A,0.136,A,,,,,,,0,P,23.8,P,22.7,P,23.2,P,,,,,,
USGS,5427948,8/10/2016,3.72,A,0.042,A,0.136,A,,,,,,,0,P,24.2,P,23.5,P,23.8,P,,,,,,
USGS,5427948,8/11/2016,4.05,A,0.042,A,0.136,A,,,,,,,0.24,P,24.3,P,23.8,P,24,P,,,,,,
USGS,5427948,8/12/2016,4.51,A,0.042,A,0.136,A,,,,,,,0.28,P,24.5,P,24.1,P,24.3,P,,,,,,
USGS,5427948,8/13/2016,3.86,A,0.042,A,0.136,A,,,,,,,0.04,P,24.5,P,23.9,P,24.2,P,,,,,,
USGS,5427948,8/14/2016,2.84,A,0.042,A,0.136,A,,,,,,,0,P,24.3,P,23.5,P,24,P,,,,,,
USGS,5427948,8/15/2016,2.5,A,0.042,A,0.136,A,,,,,,,0,P,24.3,P,23.4,P,23.7,P,,,,,,
USGS,5427948,8/16/2016,2.35,A,0.042,A,0.136,A,,,,,,,0,P,23.6,P,23,P,23.3,P,,,,,,
USGS,5427948,8/17/2016,7.21,A,0.042,A,0.136,A,,,,,,,0.46,P,24.1,P,22.8,P,23.5,P,,,,,,
USGS,5427948,8/18/2016,4.3,A,0.042,A,0.136,A,,,,,,,0.1,P,24,P,23.4,P,23.7,P,,,,,,
USGS,5427948,8/19/2016,16.2,A,0.065,A,0.16,A,,,,,,,1.2,P,23.8,P,22.8,P,23.2,P,,,,,,
USGS,5427948,8/20/2016,22.4,A,0.09,A,0.208,A,,,,,,,0.41,P,22.8,P,22.3,P,22.5,P,,,,,,
USGS,5427948,8/21/2016,10.4,A,0.088,A,0.204,A,,,,,,,0,P,22.3,P,21.3,P,21.6,P,,,,,,
USGS,5427948,8/22/2016,6.31,A,0.069,A,0.197,A,,,,,,,0,P,21.4,P,20.5,P,20.9,P,,,,,,
USGS,5427948,8/23/2016,5.16,A,0.06,A,0.192,A,,,,,,,0.01,P,21.5,P,20.8,P,21.1,P,,,,,,
USGS,5427948,8/24/2016,11.8,A,0.064,A,0.196,A,,,,,,,0.88,P,22.4,P,21.4,P,21.7,P,,,,,,
USGS,5427948,8/25/2016,10.6,A,0.068,A,0.2,A,,,,,,,0,P,22.8,P,22.1,P,22.4,P,,,,,,
USGS,5427948,8/26/2016,6.34,A,0.058,A,0.193,A,,,,,,,0,P,22.7,P,21.9,P,22.2,P,,,,,,
USGS,5427948,8/27/2016,48,A,0.091,A,0.228,A,,,,,,,1.11,P,22,P,20.7,P,21.1,P,,,,,,
USGS,5427948,8/28/2016,17.9,A,0.168,A,0.298,A,,,,,,,0,P,21,P,20.1,P,20.5,P,,,,,,
USGS,5427948,8/29/2016,9.04,A,0.207,A,0.35,A,,,,,,,0,P,21.5,P,20.8,P,21,P,,,,,,
USGS,5427948,8/30/2016,7.14,A,0.126,A,0.24,A,,,,,,,0,P,22.3,P,21.4,P,21.7,P,,,,,,
USGS,5427948,8/31/2016,6.17,A,0.061,A,0.152,A,,,,,,,0,P,22.3,P,21.8,P,22,P,,,,,,
USGS,5427948,9/1/2016,5.32,A,0.056,A,0.143,A,,,,,,,0,P,22.1,P,21.5,P,21.7,P,,,,,,
USGS,5427948,9/2/2016,5.32,A,0.053,A,0.137,A,,,,,,,0,P,21.5,P,20.8,P,21,P,,,,,,
USGS,5427948,9/3/2016,4.13,A,0.051,A,0.131,A,,,,,,,0,P,20.8,P,20.1,P,20.4,P,,,,,,
USGS,5427948,9/4/2016,3,A,0.049,A,0.126,A,,,,,,,0,P,20.3,P,19.9,P,20.1,P,,,,,,
USGS,5427948,9/5/2016,2.46,A,0.047,A,0.121,A,,,,,,,0,P,20.5,P,19.8,P,20.1,P,,,,,,
USGS,5427948,9/6/2016,2.25,A,0.046,A,0.116,A,,,,,,,1,P,21.3,P,20.4,P,20.8,P,,,,,,
USGS,5427948,9/7/2016,87.3,A,0.232,A,0.419,A,,,,,,,1.31,P,21.5,P,21.3,P,21.4,P,,,,,,
USGS,5427948,9/8/2016,50.4,A,0.938,A,1.23,A,,,,,,,0,P,21.8,P,21.1,P,21.4,P,,,,,,
USGS,5427948,9/9/2016,17.5,A,0.588,A,0.853,A,,,,,,,0.18,P,21.8,P,21.1,P,21.3,P,,,,,,
USGS,5427948,9/10/2016,13.8,A,0.336,A,0.563,A,,,,,,,0.12,P,21.1,P,20.6,P,20.8,P,,,,,,
USGS,5427948,9/11/2016,10.2,A,0.27,A,0.445,A,,,,,,,0,P,20.6,P,19.9,P,20.2,P,,,,,,
USGS,5427948,9/12/2016,7.26,A,0.243,A,0.374,A,,,,,,,0,P,20.3,P,19.8,P,20,P,,,,,,
USGS,5427948,9/13/2016,9.93,A,0.177,A,0.292,A,,,,,,,0.52,P,20.2,P,19.9,P,20,P,,,,,,
USGS,5427948,9/14/2016,10.1,A,0.127,A,0.232,A,,,,,,,0.01,P,19.9,P,19.2,P,19.5,P,,,,,,
USGS,5427948,9/15/2016,7.48,A,0.116,A,0.219,A,,,,,,,0,P,19.6,P,19.2,P,19.3,P,,,,,,
USGS,5427948,9/16/2016,6.98,A,0.105,A,0.207,A,,,,,,,0.18,P,19.9,P,19.5,P,19.6,P,,,,,,
USGS,5427948,9/17/2016,5.57,A,0.095,A,0.196,A,,,,,,,0,P,20,P,19.8,P,19.9,P,,,,,,
